first,second
y_bb,[33379.0 33379.0 -0.0 0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 0.0 7451.0 0.0 0.0 -0.0 0.0 0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]
evol_box,"[[0.574, 0.0], [1.409, 30041.100000000002], [1.501, 130178.1], [1.518, 243666.7], [1.521, 2.8639182e6], [1.525, 3.0801654000000004e6], [1.529, 4.3253085e6]]"
y_pb,[[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[-0.0; -0.0; -0.0; -0.0; -0.0; -0.0; -0.0; -0.0; -0.0;;]
x_pb,"[100137.0, 7451.0, 55253.0, -0.0]"
s_bb,[-0.0; -0.0; -0.0; -0.0; -0.0; -0.0; -0.0; -0.0; -0.0;;]
x_bb,"[658971.0, 7451.0, 55253.0, 0.0]"
x_box,"[658971.0, 7451.0, 55253.0, 0.0]"
partition_bb,"[[[0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 0.0, 24059.0, 0.0, 9321.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 25929.0, 7451.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 11127.0, 0.0, 7451.0, 9321.0, 5482.0, 0.0, 0.0, 0.0], [7330.0, 0.0, 0.0, 7451.0, 9321.0, 5482.0, 0.0, 3798.0, 0.0], [0.0, 4058.0, 0.0, 7451.0, 9321.0, 5482.0, 0.0, 3798.0, 3273.0]]]"
evol_zeta,"[[1.134, 33379.0], [1.499, 33379.0], [1.504, 33379.0], [1.52, 33379.0], [1.523, 9320.010700000013], [1.527, 7450.342899999989], [1.531, 0.0]]"
y_box,[33379.0 33379.0 -0.0 0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 0.0 7451.0 0.0 0.0 -0.0 0.0 0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]
ξ_box,[33379.0; 33379.0; 33379.0; 7451.0; 9321.0; 5482.0; 33379.0; 3798.0; 3273.0;;]
evol_bb,"[[0.396, 4.3253085e6]]"
