first,second
s_box,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 35.0; 41.0; 45.0;;]
x_pb,"[-0.0, -0.0, 63.0, 111.0]"
s_bb,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 35.0; 41.0; 45.0;;]
partition_bb,"[[[0.0, 0.0, 0.0, 0.0, 12.0, 24.0, 28.0, 33.0, 37.0, 45.0], [0.0, 0.0, 0.0, 3.0, 38.0, 26.0, 22.0, 24.0, 21.0, 22.0], [18.0, 22.0, 20.0, 3.0, 0.0, 12.0, 16.0, 21.0, 28.0, 20.0], [0.0, 0.0, 0.0, 0.0, 27.0, 39.0, 32.0, 30.0, 23.0, 23.0], [0.0, 0.0, 0.0, 3.0, 16.0, 27.0, 32.0, 37.0, 30.0, 25.0], [0.0, 0.0, 0.0, 0.0, 13.0, 25.0, 29.0, 34.0, 41.0, 33.0]]]"
y_box,[-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 18.0 22.0 20.0 3.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 38.0 39.0 32.0 2.0 0.0 0.0;;;]
evol_bb,"[[0.302, 1.5069195405918878e7]]"
y_bb,[-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 18.0 22.0 20.0 3.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 38.0 39.0 32.0 2.0 0.0 0.0;;;]
evol_box,"[[0.467, 0.0], [2.092, 631870.4717356387], [2.178, 4.490236400125436e6], [2.182, 1.1957202913163625e7], [2.187, 1.407333196146477e7], [2.192, 1.4571263683691826e7], [2.196, 1.5069195405918878e7]]"
y_pb,[[0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 18.0 22.0 20.0 3.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 38.0 39.0 32.0 2.0 -0.0 -0.0;;;]]
x_bb,"[0.0, 0.0, 63.0, 111.0]"
x_box,"[0.0, 0.0, 63.0, 111.0]"
evol_zeta,"[[2.177, 26.0], [2.181, 22.0], [2.186, 13.0], [2.191, 4.0], [2.195, 3.8333333333333286], [2.2, 0.0]]"
ξ_box,[18.0; 22.0; 20.0; 3.0; 38.0; 39.0; 32.0; 37.0; 41.0; 45.0;;]
